,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
40,40,"SIES Nerul College of Arts Science and Commerce, Navi Mumbai",Navi Mumbai,Maharashtra,BMM,3 years,Full time,60.0,UG,,,H.S.C from any Board of Secondary and Higher Secondary Education with 45% (40% in case of reserved category) marks in one sitting or its Equivalent.,"Bachelor of Mass Media (BMM) is three year duration full time course affiliated to University of Mumbai, Mumbai."
41,41,"Chembur Trombay Education Society's NG Acharya and DK Marathe College of Arts Science and Commerce, Chembur",Mumbai,Maharashtra,BMM,3 years,Full time,60.0,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Mass Media is a three year full time course affiliated to University of Mumbai, Mumbai."
42,42,"Chetana's Hazarimal Somani College of Commerce and Economics Smt Kusumtai Chaudhari College of Arts, Mumbai",Mumbai,Maharashtra,BMM Self Finance,3 years,Full time,180.0,UG,,,The Candidate should have passed XII Std. in relevant stream or equivalent from recognized board.,"Bachelor of Mass Media (BMM) Self Finance is three year duration full time course affiliated to University of Mumbai, Mumbai."
43,43,"Maharshi Dayanand College of Arts Science and Commerce, Parel",Mumbai,Maharashtra,BMM,3 years,Full time,72.0,UG,,,The Candidate should have passed 10+2 or equivalent exam from recognized board.,"Bachelor of Mass Media (BMM) is three year duration full time course affiliated to University of Mumbai, Mumbai."
44,44,"Mahatma Gandhi Post Graduate College, Narsinghpur",Narsinghpur,Madhya Pradesh,Bachelor of Journalism,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Journalism is three year duration full time course affiliated to Rani Durgavati Vishwavidyalaya, Jabalpur."
45,45,"Government College, Tigaon",Tigaon,Haryana,BJMC,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Journalism and Mass Communication (BJMC) is three year duration full time course affiliated to Maharshi Dayanand University, Rohtak."
46,46,"Biyani Girls College, Jaipur",Jaipur,Rajasthan,MJMC,2 years,Full time,20.0,PG,,UGC,The candidate should have passed in graduation relevant subject for any recognized university.,"Master of Journalism and Mass Communication is a full time two year course affiliated to University of Rajasthan, Jaipur and approved by University Grants Commission."
47,47,"Garden City College of Science and Management Studies, Bangalore",Bengaluru,Karnataka,M.Sc Electronic Media,2 years,Full time,30.0,PG,,UGC,The candidate should have passed in graduation relevant subject for any recognized university.,"This is a full time two year course affiliated to Bangalore University, Bangalore and approved by University Grants Commission."
48,48,"Garden City College of Science and Management Studies, Bangalore",Bengaluru,Karnataka,MA Journalism and Mass Communication,2 years,Full time,30.0,PG,,UGC,The candidate should have passed in graduation relevant subject for any recognized university.,"This is a full time two year course affiliated to Bangalore University, Bangalore and approved by University Grants Commission."
49,49,"Dr PDBH Government PG College, Kotdwar",Kotdwara,Uttarakhand,PGD in Advertising and Public Relation,1 year,Full time,,PG,0.1 lakhs,,The candidate should have passed in related graduate degree,PGD in Advertising and Public Relation is a one year full time course
50,50,"Jeevandeep Mahavidyalaya, Varanasi",Varanasi,Uttar Pradesh,BA Journalism and Mass Communication,3 years,Full time,,UG,,,The candidate should have passed in 10+2 related stream,"BA Journalism and Mass Communication is a three year full time course affiliated by Mahatma Gandhi Kashi Vidyapith, Varanasi"
51,51,"United College of Education, Greater Noida",Greater Noida,Uttar Pradesh,BJMC,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream or its equivalent from any recognized College or Board.,"Bachelor of Journalism & Mass Communication (BJMC) is a three years full-time degree course.  With the world of Media & Journalism gaining importance, there is a need for a very strong foundation for young students who aspire to take it as a profession. At UCE, special emphasis is laid on creating an environment where the students pursuing BJMC course can have a healthy interaction. The students are sent to various talk shows with leading TV Channels for interface with eminent media personalities. Realizing the potentiality of the field UCE was the pioneer Institute to offer Mass Media education. The course offered at this level has been designed to include each & every aspect of journalism and m"
0,0,"Vardhaman Mahaveer Open University, Kota",Kota,Rajasthan,BJMC,3 years,Distance,,UG,0.088 lakhs,UGC,The candidate should have passed in 10+2 with recognized board.,Bachelor of Journalism Mass Communication is full time three year course approved by UGC.
1,1,"Vardhaman Mahaveer Open University, Kota",Kota,Rajasthan,MJMC,2 years,Distance,,PG,0.081 lakhs,UGC,The candidate should have passed in the graduate degree.,Master of Journalism and Mass Communication is full time two year course approved by UGC.
2,2,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,"BA Film, TV, New Media and Production",3 years,Full time,,UG,,,Minimum qualification for admission in program: 10+2 or its equivalent.,"It is 3 year full time course with affiliation of University of Mumbai, Mumbai and accreditation by NAAC A."
3,3,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,,UG,,,"Eligibility Criteria for BMM: Post XII standard from any course- SSC, ICSE, CBSE, IGCSE, IB. As per Mumbai University Norms students admitted purely on Merit.","A three-year integrated degree course offers specialization in Advertising or Journalism in its final year with affiliation of University of Mumbai, Mumbai and accreditation by NAAC A."
4,4,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,"MA Entertainment, Media and Advertising",2 years,Full time,,PG,,,Bachelors degree in related branch.,"It is 2 year full time course with affiliation of University of Mumbai, Mumbai and accreditation by NAAC A."
5,5,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,MA Journalism and Mass Communication,2 years,Full time,,PG,,,Bachelors degree in related branch.,"It is 2 year full time course with affiliation of University of Mumbai, Mumbai and accreditation by NAAC A."
6,6,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,Master of Arts in Communication and Journalism,2 years,Full time,,PG,,,Graduate Degree,<p>Two year degree course in Masters of arts in communication and journalism</p>
7,7,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,BA Cultural Studies,4 years,Full time,,UG,2.88 lakhs,UGC,"For BA: 10+2 or equivalent, from any recognized Board / Council",<p>GSMCS offers a flexible 3- and 4-year BA in Media Studies. Those who wish to spend only 3 years to complete graduation will get a general BA degree while the fourth year will give them an Honours degree with a stronger focus in their desired specialisation. One could even take a break after 3rd year of BA if one wishes to. A 4-graduate of Glocal University wi...See More
8,8,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,BA Journalism and Publishing,4 years,Full time,,UG,2.8 lakhs,UGC,"50% marks in 12th standard. Proficiency in English language. Passion for writing, reading and creative visualisation.","<p>The 4-years course trains the students to become professionals in journalism and publishing industry. While much emphasis is given on the print media (newspapers, periodicals, printed books), the course also involves training in electronic media such as TV journalism, the Internet and electronic publishing. By the end of the four years, a student will be in a...See More"
9,9,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,BA Video Production,4 years,Full time,,UG,2.8 lakhs,UGC,"50% marks in 12th standard. Proficiency in English language. Passion for photography, visual arts, reading and creative visualisation.","<p>This 4-years course is designed to produce professionals in video and audio-visual production. The students will be given training in a wide range of technical as well as aesthetic aspects of media. Besides getting hands-on experience on the latest cameras, studio settings, editing and post-production, the students will also be trained in the management of vi...See More"
10,10,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,MA Journalism and Publishing,2 years,Full time,,PG,1.92 lakhs,UGC,"The candidates should have already completed a 4-years graduation course in the related field. If coming after a 3-years general BA course, they will complete the MA in two years. Also, the non-Glocal candidates must have proficiency in English language besides some past experience/work in a media-related field.","<p>&nbsp;This 1-year MA provides an advanced training in a particular aspect of journalism and/or publishing. The specialisations available are: (1) Print Journalism, (2) TV Journalism, (3) Web Journalism, and (4) Publishing.</p>"
11,11,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,MA Video Production,2 years,Full time,,PG,1.92 lakhs,UGC,"The candidates should have already completed a 4-years graduation course in the related field. If coming after a 3-years general BA course, they will complete the MA in two years. Also, the non-Glocal candidates must have proficiency in English language besides some past experience/work in a media-related field.","<p>This 1-year MA provides an advanced training in a particular aspect of video production. The specialisations available are: (1) Digital Cinematography, (2) Broadcast Management, (3) Documentary Production, and (4) Video Editing.</p>"
12,12,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,P.G. Diploma in Dramatics,1 year,Full time,,PG,,UGC,Graduation in any field will qualify you to apply for this course. Past experience or passion in the field of theatre or media would be desirable. The candidates need to submit a portfolio of past work while applying for this course.,"<p>GSMCS offers a full-time, one-year intensive course in Dramatics involving techniques of acting, playwriting, direction, costume design, stage-set design and stage management. The course will be taught by eminent experts in dramatics who have been teaching as well as performing on stage since many decades. After completing one year of this course, if a candid...See More"
13,13,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,P.G. Diploma in TV Anchoring,1 year,Full time,,PG,,UGC,Graduation in any field will qualify you to apply for this course. Past experience or passion in the field of newsgathering or electronic media would be desirable. The candidates need to submit a portfolio of past work while applying for this course.,"<p>GSMCS offers a full-time, one-year intensive course in TV Anchoring involving TV reporting, anchoring, public speaking, investigative journalism, videography, studio management and OB management. This course prepares excellent TV professionals in English as well as Indian languages. After completing one year of this course, if a candidate wishes to continue f...See More"
