,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
56,56,"Birla Institute of Technology, Mesra, Jaipur Campus",Jaipur,Rajasthan,B.Sc Animation and Multimedia,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 from a recognised board.,"Bachelor of Science in Animation and Multimedia is three years full time course. Affiliated to Birla Institute of Technology, Mesra and approved by UGC."
57,57,"Birla Institute of Technology, Mesra, Jaipur Campus",Jaipur,Rajasthan,M.Sc Animation Design,2 years,Full time,,PG,,UGC,"Graduation in one of the streams-Fine arts, Performing Arts or Visual Arts from the recognised university with minimum 55% marks. (45% for SC/ST).
Or
Graduation in any stream from a recognised university with minimum 50% marks and one- year working experience in art related field. (45% for SC/ST).","Master of Science in Animation Design is four years full time course. Affiliated to Birla Institute of Technology, Mesra and approved by UGC."
0,0,"Kalaprabodhini’s Institute of Design, Kolhapur",Kolhapur,Maharashtra,B.Des Interior Design,4 years,Full time,,UG,1.72 lakhs,,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of design Interior affiliated to Shivaji University, Kolhapur fours year’s full time degree course."
1,1,"Kalaprabodhini’s Institute of Design, Kolhapur",Kolhapur,Maharashtra,Bachelor of Fine Art,4 years,Full time,40.0,UG,,,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Fine Art affiliated to Shivaji University, Kolhapur fours year’s full time degree course."
2,2,"Kalaprabodhini’s Institute of Design, Kolhapur",Kolhapur,Maharashtra,M.Des Interior Design,2 years,Full time,,PG,,,The candidate should have passed in the relevant graduate degree.,"Master of Design Interior affiliated to Shivaji University, Kolhapur two year’s full time degree course."
3,3,"Kalaprabodhini’s Institute of Design, Kolhapur",Kolhapur,Maharashtra,M.Des Set Design,2 years,Full time,,PG,,,The candidate should have passed in the relevant graduate degree.,"Master of Design Interior in Set Design affiliated to Shivaji University, Kolhapur two year’s full time degree course."
4,4,"Kalaprabodhini’s Institute of Design, Kolhapur",Kolhapur,Maharashtra,M.Des Sustainable Design,2 years,Full time,,PG,,,The candidate should have passed in the relevant graduate degree.,"Master of Design Interior in Sustainable Design affiliated to Shivaji University, Kolhapur two year’s full time degree course."
5,5,"Deccan Institute of Technology, Kolhapur",Kolhapur,Maharashtra,B.Des Interior Design,4 years,Full time,,UG,1.6 lakhs,Government of Maharashtra,"1) H.S.C. (Maharashtra) or EQUIVALENT of any faculty.
2) 10 + 2 years diploma of MSBTE or equivalent.
3) Passing Aptitude test conducted by the institute. ( minimum 40%)","This is a full-time four-year course affiliated to University of Rajasthan, Jaipur"
6,6,"Deccan Institute of Technology, Kolhapur",Kolhapur,Maharashtra,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in Interior Designing is a one year full time course
7,7,"Samajbhushan Ganpatrao Kalbhor Arts Commerce and Science College, Pune",Loni Kalbhor,Maharashtra,PGD in Fashion Designing,2 years,Full time,,PG,,UGC,Candidate should have passed graduation in with the relevant stream.,"Post Graduation Diploma in Fashion Designing is two years full time course and affiliated to Savitribai Phule Pune University, Pune."
8,8,"Shardabai Pawar Mahila Mahavidyalaya, Pune",Malegaon Khurd,Maharashtra,B.Sc Textiles and Clothing,3 years,Full time,120.0,UG,,UGC,"For admission to courses B.A., B.Com., B.Sc. and B.H.Sc. the students who have qualified XIIth examination are directly admitted. There is no merit or entrance test for admission to these courses.","B.Sc Textiles and Clothing in Marathi Medium is three years full time course. Approved by UGC and affiliated to Savitribai Phule Pune University, Pune"
9,9,"College of Architecture and Centre For Design, Nashik",Nashik,Maharashtra,B.Des Furniture Design,4 years,Full time,,UG,,,The candidates must have passed higher secondary school certificate examination (10+2) or the BTE/DTE approved diploma course completed by the candidates is considered equivalent to HSC examination (min 50% open and 45% reserve category). The candidates must also have passed an entrance exam i.e. Common Entrance Test (CET) conducted by the institute.,B.Des Furniture Design is a four year full time course
10,10,"College of Architecture and Centre For Design, Nashik",Nashik,Maharashtra,B.Des Interior Design,4 years,Full time,,UG,,,The candidates must have passed higher secondary school certificate examination (10+2) or the BTE/DTE approved diploma course completed by the candidates is considered equivalent to HSC examination (min 50% open and 45% reserve category). The candidates must also have passed an entrance exam i.e. Common Entrance Test (CET) conducted by the institute.,B.Des Interior Design is a four year full time course
11,11,"College of Architecture and Centre For Design, Nashik",Nashik,Maharashtra,B.Des Product Design,4 years,Full time,,UG,,,The candidates must have passed higher secondary school certificate examination (10+2) or the BTE/DTE approved diploma course completed by the candidates is considered equivalent to HSC examination (min 50% open and 45% reserve category). The candidates must also have passed an entrance exam i.e. Common Entrance Test (CET) conducted by the institute.,B.Des Product Design is a four year full time course
12,12,"College of Architecture and Centre For Design, Nashik",Nashik,Maharashtra,B.Des Set Design,4 years,Full time,,UG,,,The candidates must have passed higher secondary school certificate examination (10+2) or the BTE/DTE approved diploma course completed by the candidates is considered equivalent to HSC examination (min 50% open and 45% reserve category). The candidates must also have passed an entrance exam i.e. Common Entrance Test (CET) conducted by the institute.,"The Bachelor of design is a four year degree course with specialization in different design streams such as Product Design, Interior Design, Furniture Design and Set Design. It is Affiliated to university of Pune."
13,13,"Rani Bhagyawati Devi Mahila Mahavidyalaya, Bijnor",Bijnor,Uttar Pradesh,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed 10+2 from recognized board.,"Diploma in Interior Designing is one year duration full-time course affiliated to Mahatma Jyotiba Phule Rohilkhand University, Bareilly."
14,14,"Rani Bhagyawati Devi Mahila Mahavidyalaya, Bijnor",Bijnor,Uttar Pradesh,Diploma in Textile Designing,1 year,Full time,,Diploma,,,The candidate should have passed 10+2 from recognized board.,"Diploma in Textile Designing is one year duration full-time course affiliated to Mahatma Jyotiba Phule Rohilkhand University, Bareilly."
15,15,"Lyallpur Khalsa College for Women, Jalandhar",Jalandhar,Punjab,B.Sc Fashion Designing,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 from recognized Board.,"Bachelor of Science in Fashion Designing is 3-year duration full-time course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
16,16,"Lyallpur Khalsa College for Women, Jalandhar",Jalandhar,Punjab,M.Sc Fashion Designing and Merchandising,2 years,Full time,,PG,,UGC,The candidate should have passed graduation from recognized university.,"Master of Science in Fashion Designing and Merchandising is 2-year duration full-time course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
17,17,"Lyallpur Khalsa College for Women, Jalandhar",Jalandhar,Punjab,Post Graduate Diploma in Cosmetology,1 year,Full time,,Diploma,,UGC,Any graduate under 10+2+3 system with at least 45% marks in the aggregate may be admitted to this course.,"Post Graduate Diploma in Cosmetology is one year duration full-time course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
18,18,"Lyallpur Khalsa College for Women, Jalandhar",Jalandhar,Punjab,Post Graduate Diploma in Garment Construction and Fashion Designing,1 year,Full time,,Diploma,,UGC,Any graduate under 10+2+3 system with at least 45% marks in the aggregate may be admitted to this course.,"Post Graduate Diploma in Garment Construction and Fashion Designing is one year duration full-time course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
19,19,"Dau Dayal Mahila PG College, Firozabad",Firozabad,Uttar Pradesh,B.Des Fashion Design,4 years,Full time,,UG,,,The candidate should have passed intermediate 10+2 Examination or equivalent.,"B.Des Fashion Design is four year duration full-time course approved from UGC and affiliated to Dr BR Ambedkar University, Agra."
20,20,"MDSD Girls College, Ambala",Ambala,Haryana,B.Sc Fashion Design and Textile,3 years,Full time,30.0,UG,0.48 lakhs,UGC,The candidate should have passed 10+2 with relevant stream.,"Bachelor of Science in Fashion Design and Textile is three years full time course. Approved by UGC and affiliated to Kurukshetra University, Kurukshetra."
21,21,"RR Bawa DAV College for Girls, Batala",Batala,Punjab,B.Sc Fashion Designing,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 with at least 40% marks in aggregate in any group or Equivalent examination.,"Bachelor of Science in Fashion Designing is three year duration full-time course approved by UGC and affiliated to Guru Nanak Dev University, Amritsar."
22,22,"RR Bawa DAV College for Girls, Batala",Batala,Punjab,Diploma in Cosmotology,1 year,Full time,,Diploma,,,The candidate should have passed in SSC-II 40% marks in aggregate of in any,Diploma in Cosmotology is a one year full time course
23,23,"RR Bawa DAV College for Girls, Batala",Batala,Punjab,Diploma in Stitching and Tailoring,1 year,Full time,,Diploma,,,The candidate should have passed in SSC-II 40% marks in aggregate of in any,Diploma in Stitching and Tailoring is a one year full time course
